date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:46:11	41996/41996	---MCZ	200	added ('OK')	text/html	etag:W/%222e42cc9b347bd0c7cc90efd3f6eebc14--gzip%22	https://rome.ro/news/2015/12/13/left4dead-omfg	/home/template/website-blog/rome.ro/news/2015/12/13/left4dead-omfg.html	(from https://rome.ro/news/2015/12/13/short-interview)
15:46:11	46884/46884	---MCZ	200	added ('OK')	text/html	etag:W/%2295899b2e379813aa37b9c9a00633a78b--gzip%22	https://rome.ro/?offset=1265042940000&category=id+software	/home/template/website-blog/rome.ro/index1e0f.html	(from https://rome.ro/news/category/id+software)
15:46:12	40036/40036	---MCZ	200	added ('OK')	text/html	etag:W/%22282189495e5b876c48e7209b23252ad1--gzip%22	https://rome.ro/news/2015/12/13/ten-most-significant-games	/home/template/website-blog/rome.ro/news/2015/12/13/ten-most-significant-games.html	(from https://rome.ro/?offset=1227032160000&category=press)
15:46:12	0/0	---M--	302	error ('Found')	text/html	etag:W/%221396dd5f72a491d212c0edec3b9fbd49%22	https://rome.ro/s/web_archive_org_web_20110527233608_http___www_crispygamer_co.pdf	/home/template/website-blog/rome.ro/s/web_archive_org_web_20110527233608_http___www_crispygamer_co.a8.delayed	(from https://rome.ro/?offset=1227032160000&category=press)
15:46:14	36627/36627	---M-Z	200	added ('OK')	text/html	etag:W/%22bf34a10828dee98c2cb0cb191c49ae2d--gzip%22	https://rome.ro/news/2015/12/13/gamesauce-2	/home/template/website-blog/rome.ro/news/2015/12/13/gamesauce-2.html	(from https://rome.ro/news/2015/12/13/unintended-acceleration)
15:46:14	58705/58705	---MCZ	200	added ('OK')	text/html	etag:W/%226697bf7062ff07db9df099954878d591--gzip%22	https://rome.ro/?offset=1219857960000&reversePaginate=true&category=press	/home/template/website-blog/rome.ro/indexd657.html	(from https://rome.ro/?offset=1227032160000&category=press)
15:46:15	38106/38106	---M-Z	200	added ('OK')	text/html	etag:W/%22052727fe393d479be14478f91773f146--gzip%22	https://rome.ro/news/tag/night+work+games	/home/template/website-blog/rome.ro/news/tag/night+work+games.html	(from https://rome.ro/news/2016/4/1/resurrection)
15:46:15	106305/106305	---MCZ	200	added ('OK')	text/html	etag:W/%223faaffe96df7698ac34d0e8a8d0a2a9d--gzip%22	https://rome.ro/?offset=1263748620165&reversePaginate=true&category=gametales	/home/template/website-blog/rome.ro/index8b95.html	(from https://rome.ro/?offset=1264353120858&category=gametales)
15:46:16	45973/45973	---MCZ	200	added ('OK')	text/html	etag:W/%2200e9603facb676f5d124f8e466ca3667--gzip%22	https://rome.ro/news/2016/4/1/what-am-i-tweeting	/home/template/website-blog/rome.ro/news/2016/4/1/what-am-i-tweeting.html	(from https://rome.ro/news/2016/4/1/resurrection)
15:46:17	53259/53259	---MCZ	200	added ('OK')	text/html	etag:W/%223613b300b2e2ea79b1355e18a12e55fa--gzip%22	https://rome.ro/news/2015/12/13/a-second-look-the-secret-of-mana-square-1993	/home/template/website-blog/rome.ro/news/2015/12/13/a-second-look-the-secret-of-mana-square-1993.html	(from https://rome.ro/news/2015/12/13/a-second-look-a-new-series)
15:46:18	44889/44889	---M-Z	200	added ('OK')	text/html	etag:W/%228ebf1dae8809300c0fa520f247fd8ff7--gzip%22	https://rome.ro/news/2015/12/13/the-importance-of-game-music	/home/template/website-blog/rome.ro/news/2015/12/13/the-importance-of-game-music.html	(from https://rome.ro/news/2015/12/13/happy-birthday-games)
15:46:19	29074/29074	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22524ff3c395632dac88be4b64ea640b1c%22	https://rome.ro/news/2017/2/7/%22//www.youtube.com/embed/LGzd7JRbxL0?wmode=opaque&enablejsapi=1%22	/home/template/website-blog/rome.ro/news/2017/2/7/_/www.youtube.com/embed/LGzd7JRbxL0.ae8344.delayed	(from https://rome.ro/news/2017/2/7/nasir-gebelli-interview-on-youtube)
15:46:20	38795/38795	---M-Z	200	added ('OK')	text/html	etag:W/%225956640d5f65fc15cfe66bf87337d3e7--gzip%22	https://rome.ro/news/2016/12/27/happy-26th-birthday-commander-keen	/home/template/website-blog/rome.ro/news/2016/12/27/happy-26th-birthday-commander-keen.html	(from https://rome.ro/news/2016/12/30/site-updating)
15:46:21	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2001%20Jan%202021%2018:46:21%20UTC	https://rome.ro/%22https://player.vimeo.com/video/148926335?wmode=opaque&amp;api=1\%22	/home/template/website-blog/rome.ro/_https_/player.vimeo.com/video/148926335.b0f0ec.delayed	(from https://rome.ro/?offset=1483116148790)
15:46:22	29074/29074	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22524ff3c395632dac88be4b64ea640b1c%22	https://rome.ro/%22https://player.vimeo.com/video/148926335?wmode=opaque&api=1%22	/home/template/website-blog/rome.ro/_https_/player.vimeo.com/video/148926335.b1fbba.delayed	(from https://rome.ro/?offset=1483116148790)
15:46:23	42014/42014	---M-Z	200	added ('OK')	text/html	etag:W/%22fbb8eb5bb273affdb3460d15d108a927--gzip%22	https://rome.ro/news/2016/12/10/happy-23rd-birthday-doom	/home/template/website-blog/rome.ro/news/2016/12/10/happy-23rd-birthday-doom.html	(from https://rome.ro/?offset=1483116148790)
15:46:24	62188/62188	---M-Z	200	added ('OK')	text/html	etag:W/%2207f67f1ce102973aa743c00e9eecebc5--gzip%22	https://rome.ro/news/2016/10/7/gunman-taco-truck-imminent	/home/template/website-blog/rome.ro/news/2016/10/7/gunman-taco-truck-imminent.html	(from https://rome.ro/?offset=1483116148790)
15:46:24	135920/135920	---M-Z	200	added ('OK')	text/html	etag:W/%222e67609bda117f0307fa3b5d6f2032bd--gzip%22	https://rome.ro/news/2016/6/22/happy-20th-birthday-quake	/home/template/website-blog/rome.ro/news/2016/6/22/happy-20th-birthday-quake.html	(from https://rome.ro/?offset=1483116148790)
15:46:25	0/0	---M--	302	error ('Found')	application/octet-stream	etag:W/%223e9bd499ea3775adf7858b768e8cf44f%22	https://rome.ro/s/qtalk400.txt	/home/template/website-blog/rome.ro/s/qtalk400.b5.delayed	(from https://rome.ro/?offset=1483116148790)
15:46:26	0/0	---M--	302	error ('Found')	text/html	etag:W/%22b5cf5559846a20b2a672ac59640c1e06%22	https://rome.ro/s/30-great-gaming-geeks-feb-2010.pdf	/home/template/website-blog/rome.ro/s/30-great-gaming-geeks-feb-2010.b6.delayed	(from https://rome.ro/news/2015/12/13/30-great-gaming-geeks)
15:46:27	61352/61352	---M-Z	200	added ('OK')	text/html	etag:W/%222f345dfb5eb054e25a6ce26aa6088e44%22	https://rome.ro/?offset=1459465796486	/home/template/website-blog/rome.ro/index84a6.html	(from https://rome.ro/?offset=1483116148790)
15:46:27	0/-1	---M--	302	error ('')			https://rome.ro/s/qtalk400.txt	/home/template/website-blog/rome.ro/s/qtalk400.b7.delayed	(from https://rome.ro/?offset=1483116148790&author=51a4f9c2e4b068f76a150e2a)
15:46:28	57178/57178	---M-Z	200	added ('OK')	text/html	etag:W/%229e019ed5446dae88634bef62eb0dd61d%22	https://rome.ro/?category=id+software	/home/template/website-blog/rome.ro/index8877.html	(from https://rome.ro/news/2015/12/13/happy-birthday-id-software)
15:46:28	67532/67532	---MCZ	200	added ('OK')	text/html	etag:W/%229946a55d638f5e28ee5ebb485e11e298--gzip%22	https://rome.ro/?offset=1481725800876&reversePaginate=true	/home/template/website-blog/rome.ro/index0359.html	(from https://rome.ro/?offset=1483116148790)
15:46:28	67713/67713	---MCZ	200	added ('OK')	text/html	etag:W/%228771287dcf7d02e9d1fe7555136dc68d--gzip%22	https://rome.ro/?offset=1481725800876&reversePaginate=true&author=51a4f9c2e4b068f76a150e2a	/home/template/website-blog/rome.ro/index7ed9.html	(from https://rome.ro/?offset=1483116148790&author=51a4f9c2e4b068f76a150e2a)
15:46:28	61533/61533	---MCZ	200	added ('OK')	text/html	etag:W/%228b3fc0787c7a80b077c4daa5d17c8e85--gzip%22	https://rome.ro/?offset=1459465796486&author=51a4f9c2e4b068f76a150e2a	/home/template/website-blog/rome.ro/index7c40.html	(from https://rome.ro/?offset=1483116148790&author=51a4f9c2e4b068f76a150e2a)
15:46:30	0/-1	---M--	302	error ('')			https://rome.ro/s/web_archive_org_web_20110527233608_http___www_crispygamer_co.pdf	/home/template/website-blog/rome.ro/s/web_archive_org_web_20110527233608_http___www_crispygamer_co.b9.delayed	(from https://rome.ro/?offset=1265042940000&category=id+software)
15:46:30	38338/38338	---MCZ	200	added ('OK')	text/html	etag:W/%22670338e14739a5b2c0f3bc76d2bb3852--gzip%22	https://rome.ro/news/category/programming	/home/template/website-blog/rome.ro/news/category/programming.html	(from https://rome.ro/news/2015/12/13/xcode-for-beginners)
15:46:31	57178/57178	---MCZ	200	added ('OK')	text/html	etag:W/%22695f3c42e4c4fc88f40d3df384edcf71--gzip%22	https://rome.ro/?offset=1229364600000&reversePaginate=true&category=id+software	/home/template/website-blog/rome.ro/indexa85c.html	(from https://rome.ro/?offset=1265042940000&category=id+software)
15:46:31	0/-1	---M--	302	error ('')			https://rome.ro/s/web_archive_org_web_20110527233608_http___www_crispygamer_co.pdf	/home/template/website-blog/rome.ro/s/web_archive_org_web_20110527233608_http___www_crispygamer_co.bb.delayed	(from https://rome.ro/news/2015/12/13/ten-most-significant-games)
15:46:31	39419/39419	---MCZ	200	added ('OK')	text/html	etag:W/%221093c8891d483382086b5aa0b0693a56--gzip%22	https://rome.ro/news/2015/12/13/rest-of-the-world-vote	/home/template/website-blog/rome.ro/news/2015/12/13/rest-of-the-world-vote.html	(from https://rome.ro/news/2015/12/13/left4dead-omfg)
15:46:32	39792/39792	---MCZ	200	added ('OK')	text/html	etag:W/%22a91702261f92202366e4ac825ab6ccdc--gzip%22	https://rome.ro/news/2015/12/13/stormwind-misaligned-for-years	/home/template/website-blog/rome.ro/news/2015/12/13/stormwind-misaligned-for-years.html	(from https://rome.ro/news/2015/12/13/ten-most-significant-games)
15:46:33	41597/41597	---M-Z	200	added ('OK')	text/html	etag:W/%22dcb5fdfdb474e233c2b09db176335ae5--gzip%22	https://rome.ro/news/2015/12/14/ghost-recon	/home/template/website-blog/rome.ro/news/2015/12/14/ghost-recon.html	(from https://rome.ro/news/2015/12/13/ten-most-significant-games)
15:46:34	0/0	---M--	302	error ('Found')	text/html	etag:W/%22a32b072d3bf674f67362a6d43f952148%22	https://rome.ro/s/httpschudahs-cornercomreviewsindexphpcatalogPSCN-5030.pdf	/home/template/website-blog/rome.ro/s/httpschudahs-cornercomreviewsindexphpcatalogPSCN-5030.be.delayed	(from https://rome.ro/news/2015/12/13/a-second-look-the-secret-of-mana-square-1993)
15:46:35	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2001%20Jan%202021%2018:46:35%20UTC	https://rome.ro/%22https://player.vimeo.com/video/8959605?wmode=opaque&amp;api=1\%22	/home/template/website-blog/rome.ro/_https_/player.vimeo.com/video/8959605.bff0ec.delayed	(from https://rome.ro/news/2015/12/13/a-second-look-the-secret-of-mana-square-1993)
15:46:36	29074/29074	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22524ff3c395632dac88be4b64ea640b1c%22	https://rome.ro/news/2015/12/13/%22https://player.vimeo.com/video/8959605?wmode=opaque&api=1%22	/home/template/website-blog/rome.ro/news/2015/12/13/_https_/player.vimeo.com/video/8959605.c0fbba.delayed	(from https://rome.ro/news/2015/12/13/a-second-look-the-secret-of-mana-square-1993)
15:46:38	39896/39896	---M-Z	200	added ('OK')	text/html	etag:W/%2241ed7e2fed2a9b50ecb745a85224d308--gzip%22	https://rome.ro/news/2015/12/13/stormwind-redux	/home/template/website-blog/rome.ro/news/2015/12/13/stormwind-redux.html	(from https://rome.ro/news/2015/12/13/a-second-look-the-secret-of-mana-square-1993)
15:46:38	29074/29074	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22524ff3c395632dac88be4b64ea640b1c%22	https://rome.ro/news/2016/12/27/%22https://player.vimeo.com/video/148926335?wmode=opaque&api=1%22	/home/template/website-blog/rome.ro/news/2016/12/27/_https_/player.vimeo.com/video/148926335.c2fbba.delayed	(from https://rome.ro/news/2016/12/27/happy-26th-birthday-commander-keen)
15:46:39	0/-1	---M--	302	error ('')			https://rome.ro/s/qtalk400.txt	/home/template/website-blog/rome.ro/s/qtalk400.c3.delayed	(from https://rome.ro/news/2016/6/22/happy-20th-birthday-quake)
15:46:40	78361/78361	---M-Z	200	added ('OK')	text/html	etag:W/%22146351e88e1013408cdd3321d7a44041--gzip%22	https://rome.ro/?offset=1328108940000	/home/template/website-blog/rome.ro/indexff3f.html	(from https://rome.ro/?offset=1459465796486)
15:46:41	78575/78575	---MCZ	200	added ('OK')	text/html	etag:W/%226a1c235ea70dee470022b9e116121123--gzip%22	https://rome.ro/?offset=1328108940000&author=51a4f9c2e4b068f76a150e2a	/home/template/website-blog/rome.ro/index48e2.html	(from https://rome.ro/?offset=1459465796486&author=51a4f9c2e4b068f76a150e2a)
15:46:41	191589/191589	---MCZ	200	added ('OK')	text/html	etag:W/%22519922d167a65590d8c1ee0c5aaa7882--gzip%22	https://rome.ro/?offset=1459465554000&reversePaginate=true&author=51a4f9c2e4b068f76a150e2a	/home/template/website-blog/rome.ro/indexf8ad.html	(from https://rome.ro/?offset=1459465796486&author=51a4f9c2e4b068f76a150e2a)
15:46:41	191408/191408	---MCZ	200	added ('OK')	text/html	etag:W/%22b03914fda84f75a32603553d5c55000c--gzip%22	https://rome.ro/?offset=1459465554000&reversePaginate=true	/home/template/website-blog/rome.ro/indexb494.html	(from https://rome.ro/?offset=1459465796486)
15:46:42	36842/36842	---MCZ	200	added ('OK')	text/html	etag:W/%22f259a71903b1485a09ac8b6ae7d42f52--gzip%22	https://rome.ro/news/2015/12/14/iphone-app-issues	/home/template/website-blog/rome.ro/news/2015/12/14/iphone-app-issues.html	(from https://rome.ro/news/2015/12/13/rest-of-the-world-vote)
15:46:43	0/-1	---M--	302	error ('')			https://rome.ro/s/qtalk400.txt	/home/template/website-blog/rome.ro/s/qtalk400.c6.delayed	(from https://rome.ro/?offset=1459465554000&reversePaginate=true)
15:46:43	0/-1	---M--	302	error ('')			https://rome.ro/s/qtalk400.txt	/home/template/website-blog/rome.ro/s/qtalk400.c7.delayed	(from https://rome.ro/?offset=1459465554000&reversePaginate=true&author=51a4f9c2e4b068f76a150e2a)
15:46:44	40135/40135	---MCZ	200	added ('OK')	text/html	etag:W/%222c6e0a25a7b966bfd6d3a1fb4c18dc96--gzip%22	https://rome.ro/news/2015/12/14/wolf3d-16	/home/template/website-blog/rome.ro/news/2015/12/14/wolf3d-16.html	(from https://rome.ro/news/2015/12/14/ghost-recon)
15:46:44	59906/59906	---M-Z	200	added ('OK')	text/html	etag:W/%22620af1b4b9b31632becbaa42a40ef94a--gzip%22	https://rome.ro/?offset=1294759740000	/home/template/website-blog/rome.ro/index38fc.html	(from https://rome.ro/?offset=1328108940000)
15:46:45	61533/61533	---MCZ	200	added ('OK')	text/html	etag:W/%222986c182274f5ab0846beb912f084d68--gzip%22	https://rome.ro/?offset=1326900060000&reversePaginate=true&author=51a4f9c2e4b068f76a150e2a	/home/template/website-blog/rome.ro/indexb0ab.html	(from https://rome.ro/?offset=1328108940000&author=51a4f9c2e4b068f76a150e2a)
15:46:45	61352/61352	---MCZ	200	added ('OK')	text/html	etag:W/%2266d7cace9a42a75f3fab2d1ca2aa66ff--gzip%22	https://rome.ro/?offset=1326900060000&reversePaginate=true	/home/template/website-blog/rome.ro/indexa402.html	(from https://rome.ro/?offset=1328108940000)
15:46:45	60120/60120	---MCZ	200	added ('OK')	text/html	etag:W/%22f7e3d75ed3131ffdbdadff2f2a325619--gzip%22	https://rome.ro/?offset=1294759740000&author=51a4f9c2e4b068f76a150e2a	/home/template/website-blog/rome.ro/index1e83.html	(from https://rome.ro/?offset=1328108940000&author=51a4f9c2e4b068f76a150e2a)
15:46:47	55962/55962	---M-Z	200	added ('OK')	text/html	etag:W/%2200e59b50b6363c5cc925caa0de5d2b35--gzip%22	https://rome.ro/?offset=1274053440000	/home/template/website-blog/rome.ro/index94ef.html	(from https://rome.ro/?offset=1294759740000)
15:46:48	40320/40320	---MCZ	200	added ('OK')	text/html	etag:W/%224ffd02ae4226bb41db9b1f1a99f23399--gzip%22	https://rome.ro/news/2015/12/14/the-amazing-iron-man	/home/template/website-blog/rome.ro/news/2015/12/14/the-amazing-iron-man.html	(from https://rome.ro/news/2015/12/14/wolf3d-16)
15:46:48	78394/78394	---MCZ	200	added ('OK')	text/html	etag:W/%22c39780e2f3de5f7aa292b18ef7e5061a--gzip%22	https://rome.ro/?offset=1284474720001&reversePaginate=true	/home/template/website-blog/rome.ro/index01f1.html	(from https://rome.ro/?offset=1294759740000)
15:46:48	78575/78575	---MCZ	200	added ('OK')	text/html	etag:W/%2278055e9ebcbaa671cfa45f286ab4a293--gzip%22	https://rome.ro/?offset=1284474720001&reversePaginate=true&author=51a4f9c2e4b068f76a150e2a	/home/template/website-blog/rome.ro/index4b35.html	(from https://rome.ro/?offset=1294759740000&author=51a4f9c2e4b068f76a150e2a)
15:46:48	56143/56143	---MCZ	200	added ('OK')	text/html	etag:W/%222aa8b3bc5f5791b74ddfbc61e6e89f15--gzip%22	https://rome.ro/?offset=1274053440000&author=51a4f9c2e4b068f76a150e2a	/home/template/website-blog/rome.ro/indexf361.html	(from https://rome.ro/?offset=1294759740000&author=51a4f9c2e4b068f76a150e2a)
15:46:49	42272/42272	---M-Z	200	added ('OK')	text/html	etag:W/%225cb1699e14169e1490a2c0dae66378ee--gzip%22	https://rome.ro/news/2015/12/14/actionscript-3-class-definition-and-importing-sickness	/home/template/website-blog/rome.ro/news/2015/12/14/actionscript-3-class-definition-and-importing-sickness.html	(from https://rome.ro/news/2015/12/14/the-amazing-iron-man)
15:46:50	91155/91155	---M-Z	200	added ('OK')	text/html	etag:W/%224b7eedaa6bd100c8c5e632fdcf0ecbb2--gzip%22	https://rome.ro/?offset=1267026780000	/home/template/website-blog/rome.ro/indexa2b7.html	(from https://rome.ro/?offset=1274053440000)
15:46:50	59939/59939	---MCZ	200	added ('OK')	text/html	etag:W/%22ed655b0d4a2722ef54495b068ac15344--gzip%22	https://rome.ro/?offset=1274053320000&reversePaginate=true	/home/template/website-blog/rome.ro/index1434.html	(from https://rome.ro/?offset=1274053440000)
15:46:50	60120/60120	---MCZ	200	added ('OK')	text/html	etag:W/%229ed2de526612f9dc621221ff4edf2460--gzip%22	https://rome.ro/?offset=1274053320000&reversePaginate=true&author=51a4f9c2e4b068f76a150e2a	/home/template/website-blog/rome.ro/indexe304.html	(from https://rome.ro/?offset=1274053440000&author=51a4f9c2e4b068f76a150e2a)
15:46:51	0/-1	---M--	302	error ('')			https://rome.ro/s/30-great-gaming-geeks-feb-2010.pdf	/home/template/website-blog/rome.ro/s/30-great-gaming-geeks-feb-2010.cb.delayed	(from https://rome.ro/?offset=1267026780000)
15:46:52	37994/37994	---MCZ	200	added ('OK')	text/html	etag:W/%228c3f2491d84e7193a5da5082f37f3089--gzip%22	https://rome.ro/news/2015/12/14/blue-oyster-cult-loves-star-blazer	/home/template/website-blog/rome.ro/news/2015/12/14/blue-oyster-cult-loves-star-blazer.html	(from https://rome.ro/news/2015/12/14/actionscript-3-class-definition-and-importing-sickness)
15:46:52	82949/82949	---M-Z	200	added ('OK')	text/html	etag:W/%22abcfa4d00404ffd77719425ac36ca90c--gzip%22	https://rome.ro/?offset=1265042940000	/home/template/website-blog/rome.ro/indexf5dd.html	(from https://rome.ro/?offset=1267026780000)
15:46:52	55962/55962	---MCZ	200	added ('OK')	text/html	etag:W/%22de8376d1cce15fcdb772a94f2970d531--gzip%22	https://rome.ro/?offset=1266681420000&reversePaginate=true	/home/template/website-blog/rome.ro/index0ac5.html	(from https://rome.ro/?offset=1267026780000)
15:46:52	91369/91369	---MCZ	200	added ('OK')	text/html	etag:W/%2293caf1a08df7c22cc7be3990ffbd2afc--gzip%22	https://rome.ro/?offset=1267026780000&author=51a4f9c2e4b068f76a150e2a	/home/template/website-blog/rome.ro/indexcd82.html	(from https://rome.ro/?offset=1274053440000&author=51a4f9c2e4b068f76a150e2a)
15:46:52	0/-1	---M--	302	error ('')			https://rome.ro/s/30-great-gaming-geeks-feb-2010.pdf	/home/template/website-blog/rome.ro/s/30-great-gaming-geeks-feb-2010.cc.delayed	(from https://rome.ro/?offset=1267026780000&author=51a4f9c2e4b068f76a150e2a)
15:46:53	56143/56143	---MCZ	200	added ('OK')	text/html	etag:W/%2205631ae6a3517052ce4b24a75c4a0c69--gzip%22	https://rome.ro/?offset=1266681420000&reversePaginate=true&author=51a4f9c2e4b068f76a150e2a	/home/template/website-blog/rome.ro/indexa42f.html	(from https://rome.ro/?offset=1267026780000&author=51a4f9c2e4b068f76a150e2a)
15:46:53	83163/83163	---MCZ	200	added ('OK')	text/html	etag:W/%2208d929d323ff1a9a776a57d75177d271--gzip%22	https://rome.ro/?offset=1265042940000&author=51a4f9c2e4b068f76a150e2a	/home/template/website-blog/rome.ro/index6657.html	(from https://rome.ro/?offset=1267026780000&author=51a4f9c2e4b068f76a150e2a)
15:46:53	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2001%20Jan%202021%2018:46:53%20UTC	https://rome.ro/%22//www.youtube.com/embed/y1NYhbiiiFw?wmode=opaque&amp;enablejsapi=1\%22	/home/template/website-blog/rome.ro/_/www.youtube.com/embed/y1NYhbiiiFw.cd9ae1.delayed	(from https://rome.ro/news/2015/12/14/blue-oyster-cult-loves-star-blazer)
15:46:54	29074/29074	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22524ff3c395632dac88be4b64ea640b1c%22	https://rome.ro/news/2015/12/14/%22//www.youtube.com/embed/y1NYhbiiiFw?wmode=opaque&enablejsapi=1%22	/home/template/website-blog/rome.ro/news/2015/12/14/_/www.youtube.com/embed/y1NYhbiiiFw.ce8344.delayed	(from https://rome.ro/news/2015/12/14/blue-oyster-cult-loves-star-blazer)
15:46:56	82574/82574	---M-Z	200	added ('OK')	text/html	etag:W/%22a1f29c518c472bb11cf1cedfbe3d2493--gzip%22	https://rome.ro/?offset=1262541600000	/home/template/website-blog/rome.ro/index2607.html	(from https://rome.ro/?offset=1265042940000)
15:46:57	36499/36499	---MCZ	200	added ('OK')	text/html	etag:W/%22d68378c2f048c31dd7d4bd1e6d588d05--gzip%22	https://rome.ro/news/2015/12/14/you-got-mcrolld	/home/template/website-blog/rome.ro/news/2015/12/14/you-got-mcrolld.html	(from https://rome.ro/news/2015/12/14/blue-oyster-cult-loves-star-blazer)
15:46:57	91369/91369	---MCZ	200	added ('OK')	text/html	etag:W/%229723f68e74aa0d4320f9849ccb2692ec--gzip%22	https://rome.ro/?offset=1264957500961&reversePaginate=true&author=51a4f9c2e4b068f76a150e2a	/home/template/website-blog/rome.ro/index0090.html	(from https://rome.ro/?offset=1265042940000&author=51a4f9c2e4b068f76a150e2a)
15:46:57	91188/91188	---MCZ	200	added ('OK')	text/html	etag:W/%22743131bef27fa7c1c55e7ab229fc9f14--gzip%22	https://rome.ro/?offset=1264957500961&reversePaginate=true	/home/template/website-blog/rome.ro/index6d25.html	(from https://rome.ro/?offset=1265042940000)
15:46:58	82755/82755	---MCZ	200	added ('OK')	text/html	etag:W/%22fcea501c3bf8b395d8120df6284b8c8d--gzip%22	https://rome.ro/?offset=1262541600000&author=51a4f9c2e4b068f76a150e2a	/home/template/website-blog/rome.ro/index3f91.html	(from https://rome.ro/?offset=1265042940000&author=51a4f9c2e4b068f76a150e2a)
15:46:58	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2001%20Jan%202021%2018:46:58%20UTC	https://rome.ro/%22//www.youtube.com/embed/Ssh71hePR8Q?wmode=opaque&amp;enablejsapi=1\%22	/home/template/website-blog/rome.ro/_/www.youtube.com/embed/Ssh71hePR8Q.d09ae1.delayed	(from https://rome.ro/news/2015/12/14/you-got-mcrolld)
15:46:59	29074/29074	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22524ff3c395632dac88be4b64ea640b1c%22	https://rome.ro/news/2015/12/14/%22//www.youtube.com/embed/Ssh71hePR8Q?wmode=opaque&enablejsapi=1%22	/home/template/website-blog/rome.ro/news/2015/12/14/_/www.youtube.com/embed/Ssh71hePR8Q.d18344.delayed	(from https://rome.ro/news/2015/12/14/you-got-mcrolld)
15:47:01	0/-1	---M--	302	error ('')			https://rome.ro/s/30-great-gaming-geeks-feb-2010.pdf	/home/template/website-blog/rome.ro/s/30-great-gaming-geeks-feb-2010.d3.delayed	(from https://rome.ro/?offset=1264957500961&reversePaginate=true)
15:47:01	0/-1	---M--	302	error ('')			https://rome.ro/s/httpschudahs-cornercomreviewsindexphpcatalogPSCN-5030.pdf	/home/template/website-blog/rome.ro/s/httpschudahs-cornercomreviewsindexphpcatalogPSCN-5030.d4.delayed	(from https://rome.ro/?offset=1262541600000)
15:47:01	39610/39610	---M-Z	200	added ('OK')	text/html	etag:W/%22407b814edd8051ae167303720064250e%22	https://rome.ro/news/2015/12/14/mew	/home/template/website-blog/rome.ro/news/2015/12/14/mew.html	(from https://rome.ro/news/2015/12/14/you-got-mcrolld)
15:47:03	29074/29074	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22524ff3c395632dac88be4b64ea640b1c%22	https://rome.ro/%22https://player.vimeo.com/video/8959605?wmode=opaque&api=1%22	/home/template/website-blog/rome.ro/_https_/player.vimeo.com/video/8959605.d5fbba.delayed	(from https://rome.ro/?offset=1262541600000)
15:47:03	0/-1	---M--	302	error ('')			https://rome.ro/s/30-great-gaming-geeks-feb-2010.pdf	/home/template/website-blog/rome.ro/s/30-great-gaming-geeks-feb-2010.d6.delayed	(from https://rome.ro/?offset=1264957500961&reversePaginate=true&author=51a4f9c2e4b068f76a150e2a)
15:47:03	0/-1	---M--	302	error ('')			https://rome.ro/s/httpschudahs-cornercomreviewsindexphpcatalogPSCN-5030.pdf	/home/template/website-blog/rome.ro/s/httpschudahs-cornercomreviewsindexphpcatalogPSCN-5030.d7.delayed	(from https://rome.ro/?offset=1262541600000&author=51a4f9c2e4b068f76a150e2a)
15:47:04	63290/63290	---M-Z	200	added ('OK')	text/html	etag:W/%22c11e3078ddd7dc0b36a3ee28d4fdc8b3--gzip%22	https://rome.ro/?offset=1227032160000	/home/template/website-blog/rome.ro/indexc80b.html	(from https://rome.ro/?offset=1262541600000)
15:47:05	63471/63471	---MCZ	200	added ('OK')	text/html	etag:W/%226a039b685ac3f03ca6d129c7f6afe88e--gzip%22	https://rome.ro/?offset=1227032160000&author=51a4f9c2e4b068f76a150e2a	/home/template/website-blog/rome.ro/index89f0.html	(from https://rome.ro/?offset=1262541600000&author=51a4f9c2e4b068f76a150e2a)
15:47:05	83163/83163	---MCZ	200	added ('OK')	text/html	etag:W/%2262815df1a81d2c4dd94df497075219ca--gzip%22	https://rome.ro/?offset=1262540220000&reversePaginate=true&author=51a4f9c2e4b068f76a150e2a	/home/template/website-blog/rome.ro/index4d93.html	(from https://rome.ro/?offset=1262541600000&author=51a4f9c2e4b068f76a150e2a)
15:47:05	82982/82982	---MCZ	200	added ('OK')	text/html	etag:W/%22cef16dc8474518f4cae72b82a0ce5349--gzip%22	https://rome.ro/?offset=1262540220000&reversePaginate=true	/home/template/website-blog/rome.ro/index9b96.html	(from https://rome.ro/?offset=1262541600000)
15:47:06	0/-1	---M--	302	error ('')			https://rome.ro/s/web_archive_org_web_20110527233608_http___www_crispygamer_co.pdf	/home/template/website-blog/rome.ro/s/web_archive_org_web_20110527233608_http___www_crispygamer_co.d9.delayed	(from https://rome.ro/?offset=1227032160000)
